"","ModuleColors","genes"
"2876","turquoise","DAB2"
"2877","turquoise","DAB2IP"
"2880","turquoise","DACT2"
"2881","turquoise","DAD1"
"2884","turquoise","DANCR"
"2887","turquoise","DAP3"
"2888","turquoise","DAPK1"
"2890","turquoise","DAPK3"
"2895","turquoise","DARS2"
"2897","turquoise","DAZAP1"
"2899","turquoise","DBC1"
"2905","turquoise","DBX2"
"2911","turquoise","DCAF16"
"2912","turquoise","DCAF17"
"2913","turquoise","DCAF4"
"2915","turquoise","DCAF6"
"2917","turquoise","DCAKD"
"2918","turquoise","DCBLD1"
"2923","turquoise","DCDC5"
"2927","turquoise","DCLK3"
"2929","turquoise","DCLRE1B"
"2930","turquoise","DCLRE1C"
"2933","turquoise","DCP1B"
"2935","turquoise","DCPS"
"2938","turquoise","DCT"
"2939","turquoise","DCTD"
"2940","turquoise","DCTN1"
"2945","turquoise","DCTPP1"
"2947","turquoise","DCUN1D3"
"2955","turquoise","DDIT3"
"2956","turquoise","DDIT4"
"2957","turquoise","DDIT4L"
"2959","turquoise","DDRGK1"
"2965","turquoise","DDX23"
"2966","turquoise","DDX24"
"2972","turquoise","DDX41"
"2976","turquoise","DDX49"
"2979","turquoise","DDX54"
"2980","turquoise","DDX55"
"2981","turquoise","DDX56"
"2983","turquoise","DDX59"
"2984","turquoise","DDX60"
"2986","turquoise","DEAF1"
"2993","turquoise","DEFB1"
"2995","turquoise","DEFB108B"
"2996","turquoise","DEFB118"
"2998","turquoise","DEFB121"
"3002","turquoise","DEFB129"
"3005","turquoise","DEM1"
"3012","turquoise","DENND4A"
"3015","turquoise","DENR"
"3018","turquoise","DEPDC5"
"3019","turquoise","DEPTOR"
"3020","turquoise","DERA"
"3022","turquoise","DERL2"
"3024","turquoise","DET1"
"3025","turquoise","DFFA"
"3026","turquoise","DFFB"
"3028","turquoise","DFNB31"
"3029","turquoise","DGAT1"
"3034","turquoise","DGCR6"
"3036","turquoise","DGKA"
"3037","turquoise","DGKB"
"3038","turquoise","DGKE"
"3040","turquoise","DGKH"
"3041","turquoise","DGKQ"
"3043","turquoise","DGUOK"
"3047","turquoise","DHPS"
"3049","turquoise","DHRS11"
"3051","turquoise","DHRS3"
"3056","turquoise","DHRS9"
"3057","turquoise","DHRSX"
"3060","turquoise","DHX16"
"3064","turquoise","DHX35"
"3065","turquoise","DHX37"
"3066","turquoise","DHX38"
"3068","turquoise","DHX58"
"3069","turquoise","DHX8"
"3071","turquoise","DIABLO"
"3073","turquoise","DIAPH2"
"3074","turquoise","DIAPH3"
"3080","turquoise","DIO1"
"3082","turquoise","DIO3"
"3086","turquoise","DIRAS2"
"3087","turquoise","DIRAS3"
"3088","turquoise","DIRC1"
"3091","turquoise","DIS3L"
"3093","turquoise","DISP1"
"3094","turquoise","DKC1"
"3098","turquoise","DKK3"
"3099","turquoise","DKK4"
"3100","turquoise","DLAT"
"3102","turquoise","DLD"
"3105","turquoise","DLG3"
"3106","turquoise","DLGAP1"
"3107","turquoise","DLGAP2"
"3112","turquoise","DLK2"
"3120","turquoise","DLX5"
"3123","turquoise","DMC1"
"3124","turquoise","DMGDH"
"3126","turquoise","DMPK"
"3131","turquoise","DMRTC1"
"3132","turquoise","DMRTC2"
"3136","turquoise","DNA2"
"3139","turquoise","DNAH11"
"3141","turquoise","DNAH6"
"3143","turquoise","DNAI1"
"3147","turquoise","DNAJA3"
"3148","turquoise","DNAJA4"
"3150","turquoise","DNAJB12"
"3152","turquoise","DNAJB2"
"3154","turquoise","DNAJB6"
"3160","turquoise","DNAJC11"
"3161","turquoise","DNAJC12"
"3163","turquoise","DNAJC14"
"3164","turquoise","DNAJC15"
"3165","turquoise","DNAJC17"
"3170","turquoise","DNAJC25"
"3174","turquoise","DNAJC4"
"3175","turquoise","DNAJC5"
"3178","turquoise","DNAJC7"
"3179","turquoise","DNAJC8"
"3182","turquoise","DNAL4"
"3184","turquoise","DNASE1L2"
"3186","turquoise","DNER"
"3187","turquoise","DNLZ"
"3188","turquoise","DNM1"
"3192","turquoise","DNMBP"
"3193","turquoise","DNMT1"
"3199","turquoise","DNTTIP1"
"3200","turquoise","DOC2A"
"3203","turquoise","DOCK10"
"3205","turquoise","DOCK5"
"3208","turquoise","DOHH"
"3210","turquoise","DOK3"
"3218","turquoise","DOPEY2"
"3219","turquoise","DOT1L"
"3220","turquoise","DPAGT1"
"3223","turquoise","DPEP2"
"3225","turquoise","DPH5"
"3227","turquoise","DPM2"
"3232","turquoise","DPP9"
"3237","turquoise","DPY19L3"
"3238","turquoise","DPY19L4"
"3241","turquoise","DPYS"
"3243","turquoise","DPYSL3"
"3248","turquoise","DRAM1"
"3249","turquoise","DRAM2"
"3252","turquoise","DRD4"
"3253","turquoise","DRG1"
"3256","turquoise","DSC2"
"3257","turquoise","DSCAM"
"3258","turquoise","DSCAML1"
"3261","turquoise","DSCR6"
"3262","turquoise","DSE"
"3269","turquoise","DSPP"
"3270","turquoise","DST"
"3273","turquoise","DTD1"
"3274","turquoise","DTHD1"
"3276","turquoise","DTNA"
"3277","turquoise","DTWD1"
"3278","turquoise","DTWD2"
"3287","turquoise","DUS1L"
"3288","turquoise","DUS2L"
"3292","turquoise","DUSP11"
"3293","turquoise","DUSP13"
"3294","turquoise","DUSP14"
"3297","turquoise","DUSP19"
"3300","turquoise","DUSP22"
"3302","turquoise","DUSP26"
"3304","turquoise","DUSP3"
"3307","turquoise","DUSP7"
"3309","turquoise","DUT"
"3311","turquoise","DVL2"
"3318","turquoise","DYNLL1"
"3322","turquoise","DYRK1B"
"3325","turquoise","DYSF"
"3327","turquoise","DYX1C1"
"3328","turquoise","DZANK1"
"3329","turquoise","DZIP1"
"3333","turquoise","E2F4"
"3337","turquoise","E4F1"
"3338","turquoise","EAF1"
"3340","turquoise","EARS2"
"3341","turquoise","EBAG9"
"3343","turquoise","EBLN2"
"3346","turquoise","ECE2"
"3348","turquoise","ECH1"
"3350","turquoise","ECHDC3"
"3351","turquoise","ECI1"
"3355","turquoise","EDA2R"
"3356","turquoise","EDAR"
"3357","turquoise","EDARADD"
"3358","turquoise","EDC4"
"3359","turquoise","EDDM3A"
"3364","turquoise","EDF1"
"3369","turquoise","EEF1A2"
"3370","turquoise","EEF1D"
"3374","turquoise","EEF2K"
"3375","turquoise","EEFSEC"
"3377","turquoise","EFCAB1"
"3379","turquoise","EFCAB2"
"3380","turquoise","EFCAB3"
"3381","turquoise","EFCAB5"
"3384","turquoise","EFHA1"
"3385","turquoise","EFHA2"
"3386","turquoise","EFHB"
"3389","turquoise","EFNA3"
"3392","turquoise","EFNB2"
"3393","turquoise","EFNB3"
"3396","turquoise","EFTUD2"
"3397","turquoise","EGF"
"3401","turquoise","EGFL8"
"3402","turquoise","EGFLAM"
"3406","turquoise","EGR2"
"3409","turquoise","EHD1"
"3410","turquoise","EHD3"
"3413","turquoise","EHHADH"
"3414","turquoise","EHMT2"
"3416","turquoise","EID1"
"3418","turquoise","EID2B"
"3419","turquoise","EIF1"
"3420","turquoise","EIF1AD"
"3423","turquoise","EIF1B"
"3424","turquoise","EIF2AK1"
"3427","turquoise","EIF2B3"
"3428","turquoise","EIF2B5"
"3429","turquoise","EIF2C1"
"3432","turquoise","EIF2D"
"3435","turquoise","EIF2S3"
"3437","turquoise","EIF3B"
"3438","turquoise","EIF3D"
"3442","turquoise","EIF3I"
"3447","turquoise","EIF4A2"
"3448","turquoise","EIF4B"
"3449","turquoise","EIF4E"
"3454","turquoise","EIF4ENIF1"
"3457","turquoise","EIF5"
"3461","turquoise","EIF6"
"3468","turquoise","ELF1"
"3471","turquoise","ELF4"
"3474","turquoise","ELFN2"
"3480","turquoise","ELL3"
"3481","turquoise","ELMO1"
"3482","turquoise","ELMO2"
"3483","turquoise","ELMOD1"
"3485","turquoise","ELMOD3"
"3488","turquoise","ELOVL1"
"3489","turquoise","ELOVL3"
"3491","turquoise","ELOVL7"
"3493","turquoise","ELP3"
"3494","turquoise","ELP4"
"3498","turquoise","EMC2"
"3501","turquoise","EMD"
"3502","turquoise","EME1"
"3503","turquoise","EMG1"
"3508","turquoise","EML1"
"3509","turquoise","EML2"
"3513","turquoise","EML6"
"3523","turquoise","ENDOD1"
"3527","turquoise","ENKUR"
"3528","turquoise","ENO1"
"3530","turquoise","ENO4"
"3534","turquoise","ENOX2"
"3535","turquoise","ENPEP"
"3537","turquoise","ENPP2"
"3539","turquoise","ENPP6"
"3544","turquoise","ENTPD3"
"3547","turquoise","ENTPD6"
"3548","turquoise","ENTPD7"
"3549","turquoise","ENTPD8"
"3553","turquoise","EP400"
"3556","turquoise","EPAS1"
"3559","turquoise","EPB41L3"
"3560","turquoise","EPB41L4A"
"3561","turquoise","EPB41L4A-AS1"
"3562","turquoise","EPB41L4B"
"3564","turquoise","EPB49"
"3572","turquoise","EPHA5"
"3573","turquoise","EPHA6"
"3579","turquoise","EPHB6"
"3580","turquoise","EPHX1"
"3582","turquoise","EPHX4"
"3584","turquoise","EPM2AIP1"
"3585","turquoise","EPN1"
"3586","turquoise","EPN2"
"3588","turquoise","EPO"
"3591","turquoise","EPS15L1"
"3606","turquoise","ERC1"
"3608","turquoise","ERC2-IT1"
"3609","turquoise","ERCC1"
"3610","turquoise","ERCC3"
"3617","turquoise","ERF"
"3619","turquoise","ERGIC1"
"3626","turquoise","ERMAP"
"3627","turquoise","ERMP1"
"3628","turquoise","ERN1"
"3629","turquoise","ERO1L"
"3631","turquoise","ERP27"
"3636","turquoise","ERVW-1"
"3641","turquoise","ESP16.9"
"3647","turquoise","ESRP1"
"3652","turquoise","ESYT1"
"3653","turquoise","ESYT2"
"3654","turquoise","ESYT3"
"3655","turquoise","ETAA1"
"3656","turquoise","ETF1"
"3658","turquoise","ETFDH"
"3659","turquoise","ETHE1"
"3667","turquoise","ETV7"
"3669","turquoise","EVC2"
"3671","turquoise","EVI5"
"3673","turquoise","EVL"
"3676","turquoise","EXD1"
"3679","turquoise","EXO1"
"3684","turquoise","EXOC3L4"
"3690","turquoise","EXOSC1"
"3691","turquoise","EXOSC10"
"3692","turquoise","EXOSC2"
"3694","turquoise","EXOSC4"
"3695","turquoise","EXOSC5"
"3698","turquoise","EXOSC8"
"3700","turquoise","EXPH5"
"3701","turquoise","EXT1"
"3703","turquoise","EXTL1"
"3705","turquoise","EYA3"
"3706","turquoise","EZH1"
"3709","turquoise","F11R"
"3712","turquoise","F13B"
"3715","turquoise","F2RL1"
"3720","turquoise","F7"
"3721","turquoise","F8"
"3722","turquoise","F8A1"
"3723","turquoise","F9"
"3725","turquoise","FABP2"
"3730","turquoise","FADS3"
"3731","turquoise","FAF1"
"3732","turquoise","FAF2"
"3733","turquoise","FAH"
"3739","turquoise","FAM102A"
"3743","turquoise","FAM105A"
"3746","turquoise","FAM107A"
"3747","turquoise","FAM108A1"
"3750","turquoise","FAM113A"
"3751","turquoise","FAM113B"
"3752","turquoise","FAM114A1"
"3754","turquoise","FAM116B"
"3755","turquoise","FAM117A"
"3758","turquoise","FAM120C"
"3759","turquoise","FAM122A"
"3760","turquoise","FAM122B"
"3762","turquoise","FAM123C"
"3764","turquoise","FAM126A"
"3766","turquoise","FAM127A"
"3768","turquoise","FAM131A"
"3769","turquoise","FAM131B"
"3770","turquoise","FAM133B"
"3771","turquoise","FAM134A"
"3776","turquoise","FAM13A"
"3777","turquoise","FAM13C"
"3778","turquoise","FAM149A"
"3781","turquoise","FAM156A"
"3782","turquoise","FAM158A"
"3784","turquoise","FAM160A2"
"3787","turquoise","FAM162A"
"3788","turquoise","FAM162B"
"3790","turquoise","FAM164C"
"3794","turquoise","FAM168A"
"3795","turquoise","FAM168B"
"3800","turquoise","FAM174A"
"3804","turquoise","FAM178A"
"3810","turquoise","FAM189A2"
"3818","turquoise","FAM198A"
"3821","turquoise","FAM19A1"
"3823","turquoise","FAM19A5"
"3825","turquoise","FAM203A"
"3827","turquoise","FAM206A"
"3834","turquoise","FAM212B"
"3836","turquoise","FAM216B"
"3837","turquoise","FAM218A"
"3840","turquoise","FAM222A-AS1"
"3843","turquoise","FAM22A"
"3844","turquoise","FAM24A"
"3847","turquoise","FAM38A"
"3850","turquoise","FAM43A"
"3853","turquoise","FAM46D"
"3855","turquoise","FAM49A"
"3857","turquoise","FAM50A"
"3860","turquoise","FAM53C"
"3861","turquoise","FAM54A"
"3866","turquoise","FAM5B"
"3875","turquoise","FAM71D"
"3877","turquoise","FAM71F1"
"3881","turquoise","FAM78A"
"3888","turquoise","FAM84A"
"3889","turquoise","FAM84B"
"3890","turquoise","FAM86A"
"3895","turquoise","FAM98B"
"3896","turquoise","FAM98C"
"3897","turquoise","FAM9B"
"3902","turquoise","FANCE"
"3903","turquoise","FANCG"
"3910","turquoise","FARP2"
"3911","turquoise","FARS2"
"3912","turquoise","FARSA"
"3913","turquoise","FARSB"
"3914","turquoise","FAS"
"3917","turquoise","FASN"
"3920","turquoise","FAT2"
"3921","turquoise","FAT3"
"3924","turquoise","FAU"
"3926","turquoise","FBF1"
"3929","turquoise","FBLN5"
"3935","turquoise","FBXL13"
"3936","turquoise","FBXL14"
"3937","turquoise","FBXL15"
"3938","turquoise","FBXL16"
"3939","turquoise","FBXL18"
"3942","turquoise","FBXL21"
"3945","turquoise","FBXL4"
"3947","turquoise","FBXL6"
"3949","turquoise","FBXO10"
"3950","turquoise","FBXO15"
"3953","turquoise","FBXO22"
"3958","turquoise","FBXO31"
"3959","turquoise","FBXO32"
"3960","turquoise","FBXO34"
"3965","turquoise","FBXO41"
"3966","turquoise","FBXO42"
"3968","turquoise","FBXO44"
"3971","turquoise","FBXO47"
"3973","turquoise","FBXO7"
"3974","turquoise","FBXO8"
"3975","turquoise","FBXO9"
"3977","turquoise","FBXW2"
"3978","turquoise","FBXW4"
"3980","turquoise","FBXW7"
"3981","turquoise","FBXW8"
"3984","turquoise","FCER1A"
"3986","turquoise","FCF1"
"3988","turquoise","FCGR3B"
"3996","turquoise","FCRL1"
"3997","turquoise","FCRL2"
"3998","turquoise","FCRL3"
"4000","turquoise","FCRL6"
"4002","turquoise","FDFT1"
"4003","turquoise","FDPS"
"4004","turquoise","FDXR"
"4012","turquoise","FES"
"4013","turquoise","FETUB"
"4014","turquoise","FEV"
"4015","turquoise","FEZ1"
"4020","turquoise","FGA"
"4021","turquoise","FGB"
"4027","turquoise","FGD6"
"4031","turquoise","FGF14"
"4032","turquoise","FGF16"
"4041","turquoise","FGF4"
"4042","turquoise","FGF5"
"4048","turquoise","FGFR1OP2"
"4056","turquoise","FH"
"4059","turquoise","FHIT"
"4060","turquoise","FHL1"
"4061","turquoise","FHL2"
"4063","turquoise","FHL5"
"4064","turquoise","FHOD1"
"4065","turquoise","FHOD3"
"4068","turquoise","FIBP"
"4070","turquoise","FIG4"
"4072","turquoise","FILIP1"
"4074","turquoise","FIS1"
"4075","turquoise","FITM1"
"4079","turquoise","FKBP15"
"4080","turquoise","FKBP1A"
"4082","turquoise","FKBP2"
"4084","turquoise","FKBP4"
"4085","turquoise","FKBP5"
"4088","turquoise","FKBPL"
"4089","turquoise","FKRP"
"4090","turquoise","FKTN"
"4092","turquoise","FLCN"
"4094","turquoise","FLI1"
"4109","turquoise","FLJ33630"
"4111","turquoise","FLJ34521"
"4113","turquoise","FLJ35390"
"4114","turquoise","FLJ35776"
"4115","turquoise","FLJ37035"
"4118","turquoise","FLJ37798"
"4120","turquoise","FLJ39534"
"4130","turquoise","FLNB"
"4131","turquoise","FLOT1"
"4132","turquoise","FLOT2"
"4136","turquoise","FLT1"
"4142","turquoise","FLYWCH1"
"4143","turquoise","FMN1"
"4145","turquoise","FMNL1"
"4146","turquoise","FMNL3"
"4148","turquoise","FMO3"
"4150","turquoise","FMO5"
"4152","turquoise","FMO9P"
"4153","turquoise","FMOD"
"4165","turquoise","FNTB"
"4166","turquoise","FOLR1"
"4167","turquoise","FOLR2"
"4169","turquoise","FOSB"
"4170","turquoise","FOSL2"
"4171","turquoise","FOXA1"
"4179","turquoise","FOXF1"
"4181","turquoise","FOXI1"
"4184","turquoise","FOXK1"
"4192","turquoise","FOXO1"
"4197","turquoise","FOXP3"
"4200","turquoise","FOXR1"
"4204","turquoise","FPGS"
"4208","turquoise","FRA10AC1"
"4215","turquoise","FRK"
"4221","turquoise","FRMD8"
"4222","turquoise","FRMPD1"
"4233","turquoise","FSTL5"
"4234","turquoise","FTH1"
"4235","turquoise","FTHL17"
"4238","turquoise","FTO"
"4241","turquoise","FTSJD2"
"4242","turquoise","FUBP1"
"4248","turquoise","FUNDC2"
"4249","turquoise","FURIN"
"4250","turquoise","FUT10"
"4251","turquoise","FUT11"
"4253","turquoise","FUT4"
"4254","turquoise","FUT5"
"4258","turquoise","FXC1"
"4259","turquoise","FXN"
"4271","turquoise","FZD4"
"4273","turquoise","FZD7"
"4276","turquoise","FZR1"
"4279","turquoise","G6PC3"
"4280","turquoise","G6PD"
"4281","turquoise","GAA"
"4284","turquoise","GAB3"
"4285","turquoise","GABARAP"
"4289","turquoise","GABPB1-AS1"
"4290","turquoise","GABRA1"
"4293","turquoise","GABRA4"
"4295","turquoise","GABRB2"
"4296","turquoise","GABRE"
"4298","turquoise","GABRP"
"4306","turquoise","GADD45B"
"4307","turquoise","GADD45G"
"4308","turquoise","GADL1"
"4309","turquoise","GAFA1"
"4312","turquoise","GAK"
"4316","turquoise","GALC"
"4317","turquoise","GALE"
"4323","turquoise","GALNT12"
"4324","turquoise","GALNT13"
"4329","turquoise","GALNT5"
"4332","turquoise","GALNTL1"
"4333","turquoise","GALNTL2"
"4334","turquoise","GALNTL4"
"4335","turquoise","GALR1"
"4339","turquoise","GAMT"
"4341","turquoise","GANC"
"4343","turquoise","GAPDH"
"4344","turquoise","GAPT"
"4348","turquoise","GAS1"
"4354","turquoise","GAS8"
"4360","turquoise","GATA6"
"4365","turquoise","GBA2"
"4367","turquoise","GBF1"
"4368","turquoise","GBP1"
"4370","turquoise","GBP4"
"4375","turquoise","GCET2"
"4376","turquoise","GCFC1"
"4379","turquoise","GCH1"
"4383","turquoise","GCLC"
"4393","turquoise","GDA"
"4394","turquoise","GDAP1"
"4396","turquoise","GDE1"
"4397","turquoise","GDEP"
"4403","turquoise","GDF6"
"4412","turquoise","GEM 1"
"4413","turquoise","GEMIN4"
"4415","turquoise","GEMIN6"
"4416","turquoise","GEMIN7"
"4419","turquoise","GFAP"
"4420","turquoise","GFER"
"4426","turquoise","GFOD2"
"4428","turquoise","GFPT2"
"4430","turquoise","GFRA3"
"4432","turquoise","GGA2"
"4440","turquoise","GGT6"
"4441","turquoise","GGT7"
"4445","turquoise","GHITM"
"4452","turquoise","GHSR"
"4453","turquoise","GIF"
"4456","turquoise","GIMAP8"
"4462","turquoise","GIPC1"
"4464","turquoise","GIT2"
"4474","turquoise","GJB6"
"4488","turquoise","GLDN"
"4496","turquoise","GLIS3"
"4497","turquoise","GLMN"
"4503","turquoise","GLRA3"
"4504","turquoise","GLRB"
"4506","turquoise","GLRX2"
"4508","turquoise","GLRX5"
"4509","turquoise","GLS"
"4510","turquoise","GLS2"
"4513","turquoise","GLT8D1"
"4522","turquoise","GLYCTK"
"4524","turquoise","GM2A"
"4527","turquoise","GMIP"
"4528","turquoise","GML"
"4531","turquoise","GMPPB"
"4532","turquoise","GMPR2"
"4535","turquoise","GNA14"
"4538","turquoise","GNAS"
"4545","turquoise","GNB3"
"4547","turquoise","GNB5"
"4553","turquoise","GNG7"
"4554","turquoise","GNG8"
"4561","turquoise","GNMT"
"4562","turquoise","GNPAT"
"4563","turquoise","GNPDA1"
"4567","turquoise","GNRH1"
"4570","turquoise","GNS"
"4573","turquoise","GOLGA3"
"4574","turquoise","GOLGA6A"
"4582","turquoise","GORASP2"
"4584","turquoise","GOSR2"
"4585","turquoise","GOT2"
"4587","turquoise","GP5"
"4593","turquoise","GPAT2"
"4594","turquoise","GPATCH2"
"4595","turquoise","GPATCH3"
"4599","turquoise","GPBAR1"
"4601","turquoise","GPBP1L1"
"4602","turquoise","GPC1"
"4605","turquoise","GPC4"
"4606","turquoise","GPC5"
"4608","turquoise","GPD1"
"4610","turquoise","GPER"
"4613","turquoise","GPHN"
"4619","turquoise","GPN2"
"4622","turquoise","GPR107"
"4623","turquoise","GPR110"
"4630","turquoise","GPR124"
"4632","turquoise","GPR126"
"4640","turquoise","GPR143"
"4642","turquoise","GPR15"
"4645","turquoise","GPR152"
"4647","turquoise","GPR155"
"4648","turquoise","GPR156"
"4649","turquoise","GPR157"
"4650","turquoise","GPR160"
"4652","turquoise","GPR17"
"4661","turquoise","GPR180"
"4662","turquoise","GPR182"
"4666","turquoise","GPR21"
"4667","turquoise","GPR22"
"4668","turquoise","GPR3"
"4672","turquoise","GPR39"
"4675","turquoise","GPR50"
"4676","turquoise","GPR52"
"4681","turquoise","GPR63"
"4682","turquoise","GPR64"
"4691","turquoise","GPR87"
"4692","turquoise","GPR89B"
"4695","turquoise","GPRASP1"
"4696","turquoise","GPRASP2"
"4698","turquoise","GPRC5B"
"4708","turquoise","GPT"
"4709","turquoise","GPX1"
"4714","turquoise","GPX6"
"4717","turquoise","GRAMD2"
"4719","turquoise","GRAMD4"
"4722","turquoise","GRASP"
"4723","turquoise","GRB10"
"4725","turquoise","GREB1"
"4727","turquoise","GREM1"
"4731","turquoise","GRIA1"
"4732","turquoise","GRIA3"
"4734","turquoise","GRID1"
"4735","turquoise","GRID2"
"4736","turquoise","GRID2IP"
"4738","turquoise","GRIK2"
"4741","turquoise","GRIN2A"
"4743","turquoise","GRIN2D"
"4746","turquoise","GRK6"
"4747","turquoise","GRK7"
"4757","turquoise","GSDMA"
"4760","turquoise","GSG1"
"4761","turquoise","GSG1L"
"4765","turquoise","GSN"
"4772","turquoise","GSTK1"
"4775","turquoise","GSTO2"
"4776","turquoise","GSTP1"
"4787","turquoise","GTF2F1"
"4789","turquoise","GTF2H2"
"4790","turquoise","GTF2H2B"
"4791","turquoise","GTF2H4"
"4795","turquoise","GTF3A"
"4796","turquoise","GTF3C1"
"4798","turquoise","GTF3C3"
"4799","turquoise","GTF3C4"
"4801","turquoise","GTPBP10"
"4804","turquoise","GTPBP5"
"4810","turquoise","GUCA2A"
"4812","turquoise","GUCY1A2"
"4813","turquoise","GUCY1A3"
"4814","turquoise","GUCY2C"
"4818","turquoise","GUK1"
"4819","turquoise","GUSB"
"4822","turquoise","GUSBP5"
"4825","turquoise","GYG1"
"4828","turquoise","GYPE"
"4830","turquoise","GYS2"
"4831","turquoise","GZF1"
"4832","turquoise","GZMA"
"4839","turquoise","H2AFV"
"4842","turquoise","H6PD"
"4844","turquoise","HABP2"
"4849","turquoise","HAL"
"4851","turquoise","HAND1"
"4860","turquoise","HARS"
"4863","turquoise","HAS3"
"4865","turquoise","HAUS5"
"4867","turquoise","HAUS7"
"4871","turquoise","HAX1"
"4873","turquoise","HBB"
"4875","turquoise","HBE1"
"4886","turquoise","HCG18"
"4890","turquoise","HCG4B"
"4901","turquoise","HDAC11"
"4902","turquoise","HDAC2"
"4903","turquoise","HDAC3"
"4906","turquoise","HDC"
"4910","turquoise","HDHD2"
"4911","turquoise","HDHD3"
"4912","turquoise","HDLBP"
"4918","turquoise","HEATR6"
"4919","turquoise","HEATR7B1"
"4921","turquoise","HEBP1"
"4922","turquoise","HEBP2"
"4926","turquoise","HECTD3"
"4930","turquoise","HELB"
"4933","turquoise","HEMGN"
"4934","turquoise","HEMK1"
"4935","turquoise","HENMT1"
"4937","turquoise","HEPACAM2"
"4940","turquoise","HERC1"
"4941","turquoise","HERC2"
"4943","turquoise","HERC3"
"4944","turquoise","HERC4"
